0.43, 0.430000, 0.095175, -4.218300, -4.218300, -9.810000, -9.810000, 0.700000, 0.100000
0.44, 0.440000, 0.052550, -4.316400, -4.316400, -9.810000, -9.810000, 0.700000, 0.100000
0.45, 0.450000, 0.008945, -4.414500, -4.414500, -9.810000, -9.810000, 0.700000, 0.100000
0.46, 0.460000, 0.021569, 3.042081, 3.042081, -9.810000, -9.810000, 0.700000, 0.100000
0.47, 0.470000, 0.051549, 2.943981, 2.943981, -9.810000, -9.810000, 0.700000, 0.100000
0.48, 0.480000, 0.080547, 2.845881, 2.845881, -9.810000, -9.810000, 0.700000, 0.100000
0.49, 0.490000, 0.108564, 2.747781, 2.747781, -9.810000, -9.810000, 0.700000, 0.100000
0.5, 0.500000, 0.135601, 2.649681, 2.649681, -9.810000, -9.810000, 0.700000, 0.100000
0.51, 0.510000, 0.161656, 2.551581, 2.551581, -9.810000, -9.810000, 0.700000, 0.100000
0.52, 0.520000, 0.186730, 2.453481, 2.453481, -9.810000, -9.810000, 0.700000, 0.100000
0.53, 0.530000, 0.210824, 2.355381, 2.355381, -9.810000, -9.810000, 0.700000, 0.100000
0.54, 0.540000, 0.233936, 2.257281, 2.257281, -9.810000, -9.810000, 0.700000, 0.100000
0.55, 0.550000, 0.256067, 2.159181, 2.159181, -9.810000, -9.810000, 0.700000, 0.100000
0.56, 0.560000, 0.277218, 2.061081, 2.061081, -9.810000, -9.810000, 0.700000, 0.100000
0.57, 0.570000, 0.297387, 1.962981, 1.962981, -9.810000, -9.810000, 0.700000, 0.100000
0.58, 0.580000, 0.316576, 1.864881, 1.864881, -9.810000, -9.810000, 0.700000, 0.100000
0.59, 0.590000, 0.334783, 1.766781, 1.766781, -9.810000, -9.810000, 0.700000, 0.100000
0.6, 0.600000, 0.352009, 1.668681, 1.668681, -9.810000, -9.810000, 0.700000, 0.100000
0.61, 0.610000, 0.368255, 1.570581, 1.570581, -9.810000, -9.810000, 0.700000, 0.100000
0.62, 0.620000, 0.383519, 1.472481, 1.472481, -9.810000, -9.810000, 0.700000, 0.100000
0.63, 0.630000, 0.397802, 1.374381, 1.374381, -9.810000, -9.810000, 0.700000, 0.100000
0.64, 0.640000, 0.411105, 1.276281, 1.276281, -9.810000, -9.810000, 0.700000, 0.100000
0.65, 0.650000, 0.423426, 1.178181, 1.178181, -9.810000, -9.810000, 0.700000, 0.100000
0.66, 0.660000, 0.434766, 1.080081, 1.080081, -9.810000, -9.810000, 0.700000, 0.100000
0.67, 0.670000, 0.445126, 0.981981, 0.981981, -9.810000, -9.810000, 0.700000, 0.100000
0.68, 0.680000, 0.454504, 0.883881, 0.883881, -9.810000, -9.810000, 0.700000, 0.100000
0.69, 0.690000, 0.462902, 0.785781, 0.785781, -9.810000, -9.810000, 0.700000, 0.100000
0.7, 0.700000, 0.470318, 0.687681, 0.687681, -9.810000, -9.810000, 0.700000, 0.100000
0.71, 0.710000, 0.476753, 0.589581, 0.589581, -9.810000, -9.810000, 0.700000, 0.100000
0.72, 0.720000, 0.482208, 0.491481, 0.491481, -9.810000, -9.810000, 0.700000, 0.100000
0.73, 0.730000, 0.486681, 0.393381, 0.393381, -9.810000, -9.810000, 0.700000, 0.100000
0.74, 0.740000, 0.490173, 0.295281, 0.295281, -9.810000, -9.810000, 0.700000, 0.100000
0.75, 0.750000, 0.492685, 0.197181, 0.197181, -9.810000, -9.810000, 0.700000, 0.100000
0.76, 0.760000, 0.494215, 0.099081, 0.099081, -9.810000, -9.810000, 0.700000, 0.100000
0.77, 0.770000, 0.494764, 0.000981, 0.000981, -9.810000, -9.810000, 0.700000, 0.100000
0.78, 0.780000, 0.494333, -0.097119, -0.097119, -9.810000, -9.810000, 0.700000, 0.100000
0.79, 0.790000, 0.492920, -0.195219, -0.195219, -9.810000, -9.810000, 0.700000, 0.100000
0.8, 0.800000, 0.490526, -0.293319, -0.293319, -9.810000, -9.810000, 0.700000, 0.100000
0.81, 0.810000, 0.487152, -0.391419, -0.391419, -9.810000, -9.810000, 0.700000, 0.100000
0.82, 0.820000, 0.482796, -0.489519, -0.489519, -9.810000, -9.810000, 0.700000, 0.100000
0.83, 0.830000, 0.477460, -0.587619, -0.587619, -9.810000, -9.810000, 0.700000, 0.100000
0.84, 0.840000, 0.471142, -0.685719, -0.685719, -9.810000, -9.810000, 0.700000, 0.100000
0.85, 0.850000, 0.463843, -0.783819, -0.783819, -9.810000, -9.810000, 0.700000, 0.100000
0.86, 0.860000, 0.455564, -0.881919, -0.881919, -9.810000, -9.810000, 0.700000, 0.100000
0.87, 0.870000, 0.446303, -0.980019, -0.980019, -9.810000, -9.810000, 0.700000, 0.100000
0.88, 0.880000, 0.436061, -1.078119, -1.078119, -9.810000, -9.810000, 0.700000, 0.100000
0.89, 0.890000, 0.424839, -1.176219, -1.176219, -9.810000, -9.810000, 0.700000, 0.100000
0.9, 0.900000, 0.412635, -1.274319, -1.274319, -9.810000, -9.810000, 0.700000, 0.100000
0.91, 0.910000, 0.399450, -1.372419, -1.372419, -9.810000, -9.810000, 0.700000, 0.100000
0.92, 0.920000, 0.385285, -1.470519, -1.470519, -9.810000, -9.810000, 0.700000, 0.100000
0.93, 0.930000, 0.370138, -1.568619, -1.568619, -9.810000, -9.810000, 0.700000, 0.100000
0.94, 0.940000, 0.354011, -1.666719, -1.666719, -9.810000, -9.810000, 0.700000, 0.100000
0.95, 0.950000, 0.336902, -1.764819, -1.764819, -9.810000, -9.810000, 0.700000, 0.100000
0.96, 0.960000, 0.318812, -1.862919, -1.862919, -9.810000, -9.810000, 0.700000, 0.100000
0.97, 0.970000, 0.299742, -1.961019, -1.961019, -9.810000, -9.810000, 0.700000, 0.100000
