time, model::Ground.p1.u[REAL], model::Ground.p2.u[REAL], model::Ground.p1.i[REAL], model::Ground.p2.i[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::HeatCapacity1.p1.T[REAL], model::HeatCapacity1.p2.T[REAL], model::HeatCapacity1.p3.T[REAL], model::HeatCapacity1.p1.dQ[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.p.T[REAL], model::HeatCapacity1.C[REAL], model::HeatCapacity1.T0[REAL], model::HeatCapacity1.E[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Ramp.output[REAL], model::Ramp.slope[REAL], model::Ramp.start_time[REAL], model::Ramp.stop_time[REAL], model::Ramp.offset[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Splitter2.input[REAL], model::Splitter2.output1[REAL], model::Splitter2.output2[REAL], model::Switch.Ground1.p1.u[REAL], model::Switch.Ground1.p1.i[REAL], model::Switch.Ground1.p.u[REAL], model::Switch.Ground1.p.i[REAL], model::Switch.Ground2.p1.u[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.Ground2.p.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p2.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p1.i[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p1.u[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.Node2.p2.i[REAL], model::Switch.Node2.p3.i[REAL], model::Switch.R1.p.u[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_high.i[REAL], model::Switch.R1.p_low.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R1.R[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Resistance12.vt[REAL], model::Switch.Resistance12.R[REAL], model::Switch.input[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.T[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.p_low.dQ[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.p_th.dQ[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::Thermistor.alpha[REAL], model::Thermistor.R[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::ZeroJunction.p1.dQ[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL]
4.93, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.038431, 299.038431, 299.038431, -0.588843, 0.000000, 0.000000, 299.038431, 0.100000, 298.000000, 29.903843, 299.038431, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 299.038431, 299.038431, 299.038431, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.588843, 293.150000, -5.888431, -0.588843, 293.150000, -0.588843, 299.038431, -0.588843, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 299.038431, 0.000000, 10.000000, 293.150000, 0.004000, 10.235537, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.038431, 299.038431, 0.000000, 298.150000, 299.038431, -0.588843, 0.103843, 0.000000, 0.000100
4.94, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.979841, 298.979841, 298.979841, -0.582984, 0.000000, 0.000000, 298.979841, 0.100000, 298.000000, 29.897984, 298.979841, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.979841, 298.979841, 298.979841, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.582984, 293.150000, -5.829841, -0.582984, 293.150000, -0.582984, 298.979841, -0.582984, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.979841, 0.000000, 10.000000, 293.150000, 0.004000, 10.233194, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.979841, 298.979841, 0.000000, 298.150000, 298.979841, -0.582984, 0.097984, 0.000000, 0.000100
4.95, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.921833, 298.921833, 298.921833, -0.577183, 0.000000, 0.000000, 298.921833, 0.100000, 298.000000, 29.892183, 298.921833, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.921833, 298.921833, 298.921833, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.577183, 293.150000, -5.771833, -0.577183, 293.150000, -0.577183, 298.921833, -0.577183, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.921833, 0.000000, 10.000000, 293.150000, 0.004000, 10.230873, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.921833, 298.921833, 0.000000, 298.150000, 298.921833, -0.577183, 0.092183, 0.000000, 0.000100
4.96, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.864402, 298.864402, 298.864402, -0.571440, 0.000000, 0.000000, 298.864402, 0.100000, 298.000000, 29.886440, 298.864402, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.864402, 298.864402, 298.864402, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.571440, 293.150000, -5.714402, -0.571440, 293.150000, -0.571440, 298.864402, -0.571440, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.864402, 0.000000, 10.000000, 293.150000, 0.004000, 10.228576, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.864402, 298.864402, 0.000000, 298.150000, 298.864402, -0.571440, 0.086440, 0.000000, 0.000100
4.97, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.807543, 298.807543, 298.807543, -0.565754, 0.000000, 0.000000, 298.807543, 0.100000, 298.000000, 29.880754, 298.807543, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.807543, 298.807543, 298.807543, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.565754, 293.150000, -5.657543, -0.565754, 293.150000, -0.565754, 298.807543, -0.565754, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.807543, 0.000000, 10.000000, 293.150000, 0.004000, 10.226302, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.807543, 298.807543, 0.000000, 298.150000, 298.807543, -0.565754, 0.080754, 0.000000, 0.000100
4.98, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.751249, 298.751249, 298.751249, -0.560125, 0.000000, 0.000000, 298.751249, 0.100000, 298.000000, 29.875125, 298.751249, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.751249, 298.751249, 298.751249, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.560125, 293.150000, -5.601249, -0.560125, 293.150000, -0.560125, 298.751249, -0.560125, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.751249, 0.000000, 10.000000, 293.150000, 0.004000, 10.224050, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.751249, 298.751249, 0.000000, 298.150000, 298.751249, -0.560125, 0.075125, 0.000000, 0.000100
4.99, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.695516, 298.695516, 298.695516, -0.554552, 0.000000, 0.000000, 298.695516, 0.100000, 298.000000, 29.869552, 298.695516, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.695516, 298.695516, 298.695516, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.554552, 293.150000, -5.545516, -0.554552, 293.150000, -0.554552, 298.695516, -0.554552, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.695516, 0.000000, 10.000000, 293.150000, 0.004000, 10.221821, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.695516, 298.695516, 0.000000, 298.150000, 298.695516, -0.554551, 0.069552, 0.000000, 0.000100
5, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.640337, 298.640337, 298.640337, -0.549034, 0.000000, 0.000000, 298.640337, 0.100000, 298.000000, 29.864034, 298.640337, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.640337, 298.640337, 298.640337, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.549034, 293.150000, -5.490337, -0.549034, 293.150000, -0.549034, 298.640337, -0.549034, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.640337, 0.000000, 10.000000, 293.150000, 0.004000, 10.219613, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.640337, 298.640337, 0.000000, 298.150000, 298.640337, -0.549034, 0.064034, 0.000000, 0.000100
5.01, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.585707, 298.585707, 298.585707, -0.543571, 0.000000, 0.000000, 298.585707, 0.100000, 298.000000, 29.858571, 298.585707, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.585707, 298.585707, 298.585707, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001022, 0.001022, 0.001022, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.543571, 293.150000, -5.435707, -0.543571, 293.150000, -0.543571, 298.585707, -0.543571, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.585707, 0.000000, 10.000000, 293.150000, 0.004000, 10.217428, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.585707, 298.585707, 0.000000, 298.150000, 298.585707, -0.543571, 0.058571, 0.000000, 0.000100
5.02, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.531621, 298.531621, 298.531621, -0.538162, 0.000000, 0.000000, 298.531621, 0.100000, 298.000000, 29.853162, 298.531621, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.531621, 298.531621, 298.531621, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.538162, 293.150000, -5.381621, -0.538162, 293.150000, -0.538162, 298.531621, -0.538162, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.531621, 0.000000, 10.000000, 293.150000, 0.004000, 10.215265, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.531621, 298.531621, 0.000000, 298.150000, 298.531621, -0.538162, 0.053162, 0.000000, 0.000100
5.03, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.478073, 298.478073, 298.478073, -0.532807, 0.000000, 0.000000, 298.478073, 0.100000, 298.000000, 29.847807, 298.478073, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.478073, 298.478073, 298.478073, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.532807, 293.150000, -5.328073, -0.532807, 293.150000, -0.532807, 298.478073, -0.532807, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.478073, 0.000000, 10.000000, 293.150000, 0.004000, 10.213123, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.478073, 298.478073, 0.000000, 298.150000, 298.478073, -0.532807, 0.047807, 0.000000, 0.000100
5.04, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.425058, 298.425058, 298.425058, -0.527506, 0.000000, 0.000000, 298.425058, 0.100000, 298.000000, 29.842506, 298.425058, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.425058, 298.425058, 298.425058, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.527506, 293.150000, -5.275058, -0.527506, 293.150000, -0.527506, 298.425058, -0.527506, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.425058, 0.000000, 10.000000, 293.150000, 0.004000, 10.211002, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.425058, 298.425058, 0.000000, 298.150000, 298.425058, -0.527506, 0.042506, 0.000000, 0.000100
5.05, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.372570, 298.372570, 298.372570, -0.522257, 0.000000, 0.000000, 298.372570, 0.100000, 298.000000, 29.837257, 298.372570, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.372570, 298.372570, 298.372570, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.522257, 293.150000, -5.222570, -0.522257, 293.150000, -0.522257, 298.372570, -0.522257, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.372570, 0.000000, 10.000000, 293.150000, 0.004000, 10.208903, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.372570, 298.372570, 0.000000, 298.150000, 298.372570, -0.522257, 0.037257, 0.000000, 0.000100
5.06, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.320605, 298.320605, 298.320605, -0.517060, 0.000000, 0.000000, 298.320605, 0.100000, 298.000000, 29.832060, 298.320605, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.320605, 298.320605, 298.320605, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.517060, 293.150000, -5.170605, -0.517060, 293.150000, -0.517060, 298.320605, -0.517060, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.320605, 0.000000, 10.000000, 293.150000, 0.004000, 10.206824, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.320605, 298.320605, 0.000000, 298.150000, 298.320605, -0.517060, 0.032060, 0.000000, 0.000100
5.07, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.269156, 298.269156, 298.269156, -0.511916, 0.000000, 0.000000, 298.269156, 0.100000, 298.000000, 29.826916, 298.269156, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.269156, 298.269156, 298.269156, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.511916, 293.150000, -5.119156, -0.511916, 293.150000, -0.511916, 298.269156, -0.511916, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.269156, 0.000000, 10.000000, 293.150000, 0.004000, 10.204766, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.269156, 298.269156, 0.000000, 298.150000, 298.269156, -0.511916, 0.026916, 0.000000, 0.000100
5.08, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.218220, 298.218220, 298.218220, -0.506822, 0.000000, 0.000000, 298.218220, 0.100000, 298.000000, 29.821822, 298.218220, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.218220, 298.218220, 298.218220, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.506822, 293.150000, -5.068220, -0.506822, 293.150000, -0.506822, 298.218220, -0.506822, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.218220, 0.000000, 10.000000, 293.150000, 0.004000, 10.202729, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.218220, 298.218220, 0.000000, 298.150000, 298.218220, -0.506822, 0.021822, 0.000000, 0.000100
